시도,시군구,자격별,성별,연령구분,신청자, 계 , 1등급 , 2등급 , 3등급 , 4등급 , 5등급 , 등급외 
경상북도,경산시,기초,여자,85세이상,110,78,2,9,22,35,10,15
경상북도,경산시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,경산시,의료,남자,65-69세,4,1,0,0,1,0,0,2
경상북도,경산시,의료,남자,70-74세,5,4,0,0,2,2,0,0
경상북도,경산시,의료,남자,75-79세,4,1,0,0,0,1,0,1
경상북도,경산시,의료,남자,80-84세,4,2,0,0,0,2,0,0
경상북도,경산시,의료,남자,85세이상,6,5,0,1,1,3,0,0
경상북도,경산시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,경산시,의료,여자,65-69세,1,1,1,0,0,0,0,0
경상북도,경산시,의료,여자,70-74세,6,2,0,0,1,1,0,2
경상북도,경산시,의료,여자,75-79세,11,4,0,0,1,2,1,5
경상북도,경산시,의료,여자,80-84세,19,9,1,0,3,4,1,6
경상북도,경산시,의료,여자,85세이상,14,12,0,1,5,4,2,2
경상북도,경산시,감경,남자,65세미만,28,23,3,1,14,5,0,1
경상북도,경산시,감경,남자,65-69세,12,10,2,4,2,2,0,0
경상북도,경산시,감경,남자,70-74세,21,18,1,3,8,5,1,0
경상북도,경산시,감경,남자,75-79세,18,15,0,0,7,8,0,0
경상북도,경산시,감경,남자,80-84세,19,18,0,2,5,9,2,1
경상북도,경산시,감경,남자,85세이상,16,13,0,0,7,6,0,1
경상북도,경산시,감경,여자,65세미만,13,9,2,0,4,2,1,2
경상북도,경산시,감경,여자,65-69세,18,12,0,2,5,4,1,3
경상북도,경산시,감경,여자,70-74세,38,28,1,6,7,9,5,8
경상북도,경산시,감경,여자,75-79세,87,72,5,9,26,28,4,9
경상북도,경산시,감경,여자,80-84세,121,105,6,19,38,38,4,9
경상북도,경산시,감경,여자,85세이상,123,114,5,13,54,38,4,3
경상북도,군위군,일반,남자,65세미만,8,4,0,0,2,2,0,3
경상북도,군위군,일반,남자,65-69세,16,8,0,3,3,2,0,3
경상북도,군위군,일반,남자,70-74세,27,12,0,2,4,5,1,9
경상북도,군위군,일반,남자,75-79세,57,27,4,6,7,10,0,14
경상북도,군위군,일반,남자,80-84세,64,35,1,3,16,13,2,18
경상북도,군위군,일반,남자,85세이상,39,29,1,5,5,18,0,7
경상북도,군위군,일반,여자,65세미만,5,4,2,1,0,0,1,1
경상북도,군위군,일반,여자,65-69세,36,10,2,0,5,2,1,15
경상북도,군위군,일반,여자,70-74세,74,21,0,1,7,13,0,38
경상북도,군위군,일반,여자,75-79세,137,64,1,5,22,32,4,48
경상북도,군위군,일반,여자,80-84세,154,81,3,10,23,40,5,50
경상북도,군위군,일반,여자,85세이상,144,96,7,13,30,42,4,27
경상북도,군위군,기초,남자,65세미만,8,4,0,2,1,1,0,3
경상북도,군위군,기초,남자,65-69세,5,1,0,0,0,1,0,3
경상북도,군위군,기초,남자,70-74세,11,5,0,1,2,2,0,4
경상북도,군위군,기초,남자,75-79세,7,3,0,0,2,1,0,3
경상북도,군위군,기초,남자,80-84세,8,4,0,0,2,2,0,3
경상북도,군위군,기초,남자,85세이상,3,2,0,0,1,1,0,1
경상북도,군위군,기초,여자,65세미만,1,1,0,0,0,1,0,0
경상북도,군위군,기초,여자,65-69세,13,3,0,1,1,1,0,7
경상북도,군위군,기초,여자,70-74세,19,10,0,1,3,6,0,5
경상북도,군위군,기초,여자,75-79세,31,16,0,2,8,6,0,13
경상북도,군위군,기초,여자,80-84세,25,14,0,1,7,6,0,10
경상북도,군위군,기초,여자,85세이상,30,16,1,2,5,8,0,11
경상북도,군위군,의료,남자,65세미만,1,1,0,0,1,0,0,0
경상북도,군위군,의료,남자,65-69세,1,0,0,0,0,0,0,0
경상북도,군위군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,군위군,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상북도,군위군,의료,남자,80-84세,2,1,0,0,0,1,0,1
경상북도,군위군,의료,남자,85세이상,3,2,0,0,0,1,1,1
경상북도,군위군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,군위군,의료,여자,65-69세,0,0,0,0,0,0,0,0
경상북도,군위군,의료,여자,70-74세,2,0,0,0,0,0,0,2
경상북도,군위군,의료,여자,75-79세,2,0,0,0,0,0,0,1
경상북도,군위군,의료,여자,80-84세,8,4,0,0,2,2,0,2
경상북도,군위군,의료,여자,85세이상,4,3,0,0,1,1,1,1
경상북도,군위군,감경,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,군위군,감경,남자,65-69세,2,1,1,0,0,0,0,0
경상북도,군위군,감경,남자,70-74세,1,1,0,0,0,1,0,0
경상북도,군위군,감경,남자,75-79세,9,6,0,1,2,3,0,1
경상북도,군위군,감경,남자,80-84세,5,4,0,2,1,0,1,1
경상북도,군위군,감경,남자,85세이상,8,8,0,3,3,2,0,0
경상북도,군위군,감경,여자,65세미만,3,3,0,1,2,0,0,0
경상북도,군위군,감경,여자,65-69세,1,1,0,0,1,0,0,0
경상북도,군위군,감경,여자,70-74세,7,5,0,1,1,3,0,2
경상북도,군위군,감경,여자,75-79세,17,15,1,0,8,5,1,1
경상북도,군위군,감경,여자,80-84세,29,25,0,8,9,8,0,2
경상북도,군위군,감경,여자,85세이상,35,34,0,6,9,18,1,1
경상북도,의성군,일반,남자,65세미만,14,10,0,1,4,4,1,2
경상북도,의성군,일반,남자,65-69세,44,19,2,3,5,8,1,11
경상북도,의성군,일반,남자,70-74세,71,45,1,9,13,18,4,14
경상북도,의성군,일반,남자,75-79세,121,73,5,13,25,30,0,27
경상북도,의성군,일반,남자,80-84세,152,99,4,9,28,52,6,21
경상북도,의성군,일반,남자,85세이상,131,87,7,13,29,34,4,29
경상북도,의성군,일반,여자,65세미만,17,11,3,1,5,2,0,3
경상북도,의성군,일반,여자,65-69세,52,23,2,3,8,8,2,11
경상북도,의성군,일반,여자,70-74세,174,79,2,8,19,42,8,50
경상북도,의성군,일반,여자,75-79세,351,172,7,16,35,98,16,89
경상북도,의성군,일반,여자,80-84세,395,265,9,25,72,134,25,68
경상북도,의성군,일반,여자,85세이상,398,293,17,37,105,123,11,47
경상북도,의성군,기초,남자,65세미만,17,10,2,1,1,6,0,2
경상북도,의성군,기초,남자,65-69세,11,6,0,2,0,4,0,4
경상북도,의성군,기초,남자,70-74세,17,10,0,1,3,6,0,4
경상북도,의성군,기초,남자,75-79세,21,13,2,3,2,6,0,8
경상북도,의성군,기초,남자,80-84세,15,11,0,1,4,6,0,3
경상북도,의성군,기초,남자,85세이상,16,9,1,0,3,5,0,5
경상북도,의성군,기초,여자,65세미만,11,6,0,2,2,2,0,0
경상북도,의성군,기초,여자,65-69세,29,11,1,2,3,5,0,10
경상북도,의성군,기초,여자,70-74세,38,13,1,1,5,5,1,16
경상북도,의성군,기초,여자,75-79세,58,29,2,5,6,16,0,19
경상북도,의성군,기초,여자,80-84세,84,43,3,2,7,31,0,26
경상북도,의성군,기초,여자,85세이상,73,46,1,5,17,20,3,18
경상북도,의성군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,의성군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상북도,의성군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,의성군,의료,남자,75-79세,1,1,0,1,0,0,0,0
경상북도,의성군,의료,남자,80-84세,4,3,0,0,1,1,1,1
경상북도,의성군,의료,남자,85세이상,5,2,0,1,1,0,0,0
경상북도,의성군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,의성군,의료,여자,65-69세,1,1,0,0,0,0,1,0
경상북도,의성군,의료,여자,70-74세,1,0,0,0,0,0,0,0
경상북도,의성군,의료,여자,75-79세,3,0,0,0,0,0,0,2
경상북도,의성군,의료,여자,80-84세,7,3,0,0,1,2,0,2
경상북도,의성군,의료,여자,85세이상,8,6,0,1,1,3,1,1
경상북도,의성군,감경,남자,65세미만,5,4,1,1,2,0,0,0
경상북도,의성군,감경,남자,65-69세,3,3,1,0,2,0,0,0
경상북도,의성군,감경,남자,70-74세,10,8,0,0,5,3,0,0
경상북도,의성군,감경,남자,75-79세,17,17,1,2,8,4,2,0
경상북도,의성군,감경,남자,80-84세,17,15,1,2,5,7,0,1
경상북도,의성군,감경,남자,85세이상,20,19,1,3,4,11,0,0
경상북도,의성군,감경,여자,65세미만,1,1,0,0,0,1,0,0
경상북도,의성군,감경,여자,65-69세,6,4,0,0,2,2,0,2
경상북도,의성군,감경,여자,70-74세,21,19,3,1,7,8,0,1
경상북도,의성군,감경,여자,75-79세,44,39,1,7,7,21,3,1
경상북도,의성군,감경,여자,80-84세,57,51,2,4,17,25,3,3
경상북도,의성군,감경,여자,85세이상,111,106,7,16,42,40,1,2
경상북도,청송군,일반,남자,65세미만,10,5,2,0,0,3,0,2
경상북도,청송군,일반,남자,65-69세,10,4,0,2,0,2,0,4
경상북도,청송군,일반,남자,70-74세,39,15,0,1,6,8,0,14
경상북도,청송군,일반,남자,75-79세,43,28,0,10,10,5,3,8
경상북도,청송군,일반,남자,80-84세,54,32,0,4,10,17,1,14
경상북도,청송군,일반,남자,85세이상,44,29,2,5,11,11,0,7
경상북도,청송군,일반,여자,65세미만,4,3,0,1,2,0,0,0
경상북도,청송군,일반,여자,65-69세,30,11,1,0,3,6,1,8
경상북도,청송군,일반,여자,70-74세,72,24,0,2,8,14,0,20
경상북도,청송군,일반,여자,75-79세,136,59,1,8,13,37,0,46
경상북도,청송군,일반,여자,80-84세,140,74,4,4,23,41,2,39
경상북도,청송군,일반,여자,85세이상,145,107,2,11,34,59,1,16
경상북도,청송군,기초,남자,65세미만,7,2,0,1,0,1,0,3
경상북도,청송군,기초,남자,65-69세,13,7,1,1,4,1,0,3
경상북도,청송군,기초,남자,70-74세,14,6,0,0,3,3,0,4
경상북도,청송군,기초,남자,75-79세,14,5,0,2,2,1,0,6
경상북도,청송군,기초,남자,80-84세,9,6,0,0,3,3,0,2
경상북도,청송군,기초,남자,85세이상,4,2,0,0,1,1,0,0
경상북도,청송군,기초,여자,65세미만,3,2,0,0,1,1,0,1
경상북도,청송군,기초,여자,65-69세,13,2,0,0,1,1,0,7
경상북도,청송군,기초,여자,70-74세,27,7,1,0,2,4,0,18
경상북도,청송군,기초,여자,75-79세,32,12,1,2,2,7,0,16
경상북도,청송군,기초,여자,80-84세,40,25,1,1,8,15,0,10
경상북도,청송군,기초,여자,85세이상,60,39,1,5,19,14,0,15
경상북도,청송군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,청송군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상북도,청송군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,청송군,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상북도,청송군,의료,남자,80-84세,0,0,0,0,0,0,0,0
경상북도,청송군,의료,남자,85세이상,2,2,0,0,0,2,0,0
경상북도,청송군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,청송군,의료,여자,65-69세,0,0,0,0,0,0,0,0
경상북도,청송군,의료,여자,70-74세,0,0,0,0,0,0,0,0
경상북도,청송군,의료,여자,75-79세,2,0,0,0,0,0,0,2
경상북도,청송군,의료,여자,80-84세,5,3,0,1,0,2,0,0
경상북도,청송군,의료,여자,85세이상,3,2,0,0,1,1,0,1
경상북도,청송군,감경,남자,65세미만,1,1,0,0,1,0,0,0
경상북도,청송군,감경,남자,65-69세,4,2,0,0,2,0,0,0
경상북도,청송군,감경,남자,70-74세,7,4,0,1,3,0,0,1
경상북도,청송군,감경,남자,75-79세,4,4,0,0,2,2,0,0
경상북도,청송군,감경,남자,80-84세,10,9,0,0,3,6,0,0
경상북도,청송군,감경,남자,85세이상,6,6,0,4,0,2,0,0
경상북도,청송군,감경,여자,65세미만,1,1,0,0,0,1,0,0
경상북도,청송군,감경,여자,65-69세,4,3,0,0,2,1,0,0
경상북도,청송군,감경,여자,70-74세,8,6,0,0,2,4,0,2
경상북도,청송군,감경,여자,75-79세,21,18,0,5,6,7,0,1
경상북도,청송군,감경,여자,80-84세,40,33,1,9,11,12,0,3
경상북도,청송군,감경,여자,85세이상,49,46,3,17,9,17,0,0
경상북도,영양군,일반,남자,65세미만,3,1,0,0,1,0,0,1
경상북도,영양군,일반,남자,65-69세,11,7,0,1,5,1,0,2
경상북도,영양군,일반,남자,70-74세,21,13,1,6,3,3,0,3
경상북도,영양군,일반,남자,75-79세,44,22,3,6,6,7,0,17
경상북도,영양군,일반,남자,80-84세,34,16,0,3,6,7,0,11
경상북도,영양군,일반,남자,85세이상,30,15,1,1,8,5,0,11
경상북도,영양군,일반,여자,65세미만,3,1,1,0,0,0,0,1
경상북도,영양군,일반,여자,65-69세,28,6,1,1,1,3,0,16
경상북도,영양군,일반,여자,70-74세,69,22,0,1,9,12,0,36
경상북도,영양군,일반,여자,75-79세,99,38,1,2,9,25,1,38
경상북도,영양군,일반,여자,80-84세,115,69,1,7,18,40,3,32
경상북도,영양군,일반,여자,85세이상,84,58,1,7,24,25,1,17
경상북도,영양군,기초,남자,65세미만,5,2,0,0,2,0,0,2
경상북도,영양군,기초,남자,65-69세,7,2,0,0,0,2,0,4
경상북도,영양군,기초,남자,70-74세,9,4,1,0,2,1,0,4
경상북도,영양군,기초,남자,75-79세,14,11,1,4,4,2,0,3
경상북도,영양군,기초,남자,80-84세,4,3,1,1,1,0,0,0
경상북도,영양군,기초,남자,85세이상,7,3,0,0,2,1,0,2
경상북도,영양군,기초,여자,65세미만,7,7,0,1,1,5,0,0
경상북도,영양군,기초,여자,65-69세,10,2,0,0,1,1,0,6
경상북도,영양군,기초,여자,70-74세,17,3,0,1,1,1,0,11
경상북도,영양군,기초,여자,75-79세,45,17,0,3,3,11,0,23
경상북도,영양군,기초,여자,80-84세,31,16,0,1,6,9,0,12
경상북도,영양군,기초,여자,85세이상,42,31,1,4,11,15,0,10
경상북도,영양군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,영양군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상북도,영양군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,영양군,의료,남자,75-79세,2,1,0,0,1,0,0,1
경상북도,영양군,의료,남자,80-84세,0,0,0,0,0,0,0,0
경상북도,영양군,의료,남자,85세이상,3,2,0,0,0,2,0,1
경상북도,영양군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,영양군,의료,여자,65-69세,0,0,0,0,0,0,0,0
경상북도,영양군,의료,여자,70-74세,0,0,0,0,0,0,0,0
경상북도,영양군,의료,여자,75-79세,2,2,0,1,1,0,0,0
경상북도,영양군,의료,여자,80-84세,3,3,0,0,1,2,0,0
경상북도,영양군,의료,여자,85세이상,4,1,0,0,0,1,0,1
경상북도,영양군,감경,남자,65세미만,2,2,1,0,0,1,0,0
경상북도,영양군,감경,남자,65-69세,3,2,0,0,0,2,0,0
경상북도,영양군,감경,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,영양군,감경,남자,75-79세,5,5,0,1,4,0,0,0
경상북도,영양군,감경,남자,80-84세,5,4,0,0,3,1,0,1
경상북도,영양군,감경,남자,85세이상,9,8,1,0,4,3,0,1
경상북도,영양군,감경,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,영양군,감경,여자,65-69세,3,1,0,0,1,0,0,2
경상북도,영양군,감경,여자,70-74세,7,6,0,0,0,5,1,1
경상북도,영양군,감경,여자,75-79세,20,14,1,0,7,6,0,3
경상북도,영양군,감경,여자,80-84세,24,24,1,4,7,12,0,0
경상북도,영양군,감경,여자,85세이상,34,32,3,4,12,13,0,1
경상북도,영덕군,일반,남자,65세미만,13,9,1,2,3,3,0,2
경상북도,영덕군,일반,남자,65-69세,30,19,1,1,11,5,1,5
경상북도,영덕군,일반,남자,70-74세,55,32,0,5,13,13,1,12
경상북도,영덕군,일반,남자,75-79세,66,37,1,3,14,18,1,25
경상북도,영덕군,일반,남자,80-84세,75,51,0,4,24,22,1,18
경상북도,영덕군,일반,남자,85세이상,50,34,0,2,16,14,2,9
경상북도,영덕군,일반,여자,65세미만,7,4,0,1,2,1,0,2
경상북도,영덕군,일반,여자,65-69세,25,8,0,1,3,4,0,14
경상북도,영덕군,일반,여자,70-74세,97,39,1,4,15,18,1,36
경상북도,영덕군,일반,여자,75-79세,209,103,4,8,34,51,6,68
경상북도,영덕군,일반,여자,80-84세,225,119,2,7,33,69,8,72
경상북도,영덕군,일반,여자,85세이상,206,149,8,11,55,70,5,34
경상북도,영덕군,기초,남자,65세미만,14,9,1,2,5,1,0,3
경상북도,영덕군,기초,남자,65-69세,18,11,1,3,4,3,0,6
경상북도,영덕군,기초,남자,70-74세,10,2,1,0,1,0,0,6
경상북도,영덕군,기초,남자,75-79세,13,6,0,0,5,1,0,6
경상북도,영덕군,기초,남자,80-84세,7,3,0,0,0,3,0,3
경상북도,영덕군,기초,남자,85세이상,7,5,0,1,2,2,0,2
경상북도,영덕군,기초,여자,65세미만,7,4,0,0,3,1,0,2
경상북도,영덕군,기초,여자,65-69세,19,6,0,1,3,2,0,9
경상북도,영덕군,기초,여자,70-74세,40,18,1,2,4,10,1,18
경상북도,영덕군,기초,여자,75-79세,73,21,3,0,10,6,2,41
경상북도,영덕군,기초,여자,80-84세,61,36,2,6,8,19,1,22
경상북도,영덕군,기초,여자,85세이상,75,55,5,6,15,26,3,13
경상북도,영덕군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,남자,80-84세,2,1,0,0,1,0,0,0
경상북도,영덕군,의료,남자,85세이상,5,4,0,0,1,3,0,1
경상북도,영덕군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,여자,65-69세,1,0,0,0,0,0,0,1
경상북도,영덕군,의료,여자,70-74세,0,0,0,0,0,0,0,0
경상북도,영덕군,의료,여자,75-79세,4,2,0,0,1,1,0,1
경상북도,영덕군,의료,여자,80-84세,8,7,0,0,1,5,1,0
경상북도,영덕군,의료,여자,85세이상,6,4,0,1,1,2,0,1
경상북도,영덕군,감경,남자,65세미만,3,2,1,0,1,0,0,0
경상북도,영덕군,감경,남자,65-69세,2,2,0,0,1,1,0,0
경상북도,영덕군,감경,남자,70-74세,5,5,0,1,3,1,0,0
경상북도,영덕군,감경,남자,75-79세,16,14,1,3,7,3,0,1
경상북도,영덕군,감경,남자,80-84세,8,6,0,1,2,3,0,1
경상북도,영덕군,감경,남자,85세이상,8,7,0,2,2,3,0,0
경상북도,영덕군,감경,여자,65세미만,1,1,1,0,0,0,0,0
경상북도,영덕군,감경,여자,65-69세,7,4,0,0,1,3,0,3
경상북도,영덕군,감경,여자,70-74세,13,10,0,0,7,3,0,2
경상북도,영덕군,감경,여자,75-79세,23,15,1,0,8,5,1,5
경상북도,영덕군,감경,여자,80-84세,31,22,0,1,10,9,2,5
경상북도,영덕군,감경,여자,85세이상,54,49,1,2,23,23,0,4
경상북도,청도군,일반,남자,65세미만,14,10,3,1,4,2,0,1
경상북도,청도군,일반,남자,65-69세,42,26,1,3,11,10,1,8
경상북도,청도군,일반,남자,70-74세,61,31,1,2,17,7,4,18
경상북도,청도군,일반,남자,75-79세,90,46,5,4,14,15,8,33
경상북도,청도군,일반,남자,80-84세,89,51,5,3,19,19,5,31
경상북도,청도군,일반,남자,85세이상,86,50,2,6,21,13,8,26
경상북도,청도군,일반,여자,65세미만,18,11,1,2,5,3,0,6
경상북도,청도군,일반,여자,65-69세,59,9,0,2,1,5,1,32
경상북도,청도군,일반,여자,70-74세,155,40,4,4,11,19,2,81
경상북도,청도군,일반,여자,75-79세,289,91,6,5,25,31,24,133
경상북도,청도군,일반,여자,80-84세,328,162,3,11,61,60,27,106
경상북도,청도군,일반,여자,85세이상,316,219,11,20,82,80,26,55
경상북도,청도군,기초,남자,65세미만,21,13,2,4,5,2,0,2
경상북도,청도군,기초,남자,65-69세,15,2,0,0,0,2,0,9
경상북도,청도군,기초,남자,70-74세,20,5,0,0,2,3,0,13
경상북도,청도군,기초,남자,75-79세,13,10,0,2,4,4,0,1
경상북도,청도군,기초,남자,80-84세,10,5,0,0,1,4,0,3
경상북도,청도군,기초,남자,85세이상,7,1,0,0,1,0,0,5
경상북도,청도군,기초,여자,65세미만,9,3,0,0,2,1,0,5
경상북도,청도군,기초,여자,65-69세,16,4,0,0,1,3,0,7
경상북도,청도군,기초,여자,70-74세,36,11,1,2,5,3,0,15
경상북도,청도군,기초,여자,75-79세,60,21,3,2,10,5,1,31
경상북도,청도군,기초,여자,80-84세,67,35,2,6,9,14,4,25
경상북도,청도군,기초,여자,85세이상,61,43,3,3,20,16,1,13
경상북도,청도군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,청도군,의료,남자,65-69세,1,0,0,0,0,0,0,1
경상북도,청도군,의료,남자,70-74세,1,0,0,0,0,0,0,1
경상북도,청도군,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상북도,청도군,의료,남자,80-84세,2,2,0,0,1,1,0,0
경상북도,청도군,의료,남자,85세이상,2,2,0,0,2,0,0,0
경상북도,청도군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,청도군,의료,여자,65-69세,1,0,0,0,0,0,0,0
경상북도,청도군,의료,여자,70-74세,3,0,0,0,0,0,0,2
경상북도,청도군,의료,여자,75-79세,6,3,0,0,2,1,0,1
경상북도,청도군,의료,여자,80-84세,9,6,0,1,3,1,1,2
경상북도,청도군,의료,여자,85세이상,10,5,0,0,3,2,0,3
경상북도,청도군,감경,남자,65세미만,6,4,1,1,0,2,0,1
경상북도,청도군,감경,남자,65-69세,5,4,0,0,1,3,0,1
경상북도,청도군,감경,남자,70-74세,9,6,0,0,4,2,0,2
경상북도,청도군,감경,남자,75-79세,8,7,0,1,3,2,1,1
경상북도,청도군,감경,남자,80-84세,11,9,0,0,4,4,1,0
경상북도,청도군,감경,남자,85세이상,5,5,1,0,2,1,1,0
경상북도,청도군,감경,여자,65세미만,2,2,0,0,1,1,0,0
경상북도,청도군,감경,여자,65-69세,6,2,0,0,1,1,0,2
경상북도,청도군,감경,여자,70-74세,9,6,1,1,1,2,1,3
경상북도,청도군,감경,여자,75-79세,29,23,4,2,9,7,1,5
경상북도,청도군,감경,여자,80-84세,61,51,2,4,20,21,4,7
경상북도,청도군,감경,여자,85세이상,78,71,6,6,36,17,6,3
경상북도,고령군,일반,남자,65세미만,11,8,2,1,3,2,0,0
경상북도,고령군,일반,남자,65-69세,21,12,1,3,2,6,0,6
경상북도,고령군,일반,남자,70-74세,32,18,0,1,9,7,1,8
경상북도,고령군,일반,남자,75-79세,57,29,0,3,8,15,3,13
경상북도,고령군,일반,남자,80-84세,64,37,0,10,19,7,1,14
경상북도,고령군,일반,남자,85세이상,36,25,0,3,12,10,0,4
경상북도,고령군,일반,여자,65세미만,10,6,1,0,3,2,0,1
경상북도,고령군,일반,여자,65-69세,43,21,3,2,4,12,0,12
경상북도,고령군,일반,여자,70-74세,70,32,3,3,10,13,3,21
경상북도,고령군,일반,여자,75-79세,117,54,3,1,20,28,2,40
경상북도,고령군,일반,여자,80-84세,146,70,1,3,25,39,2,42
경상북도,고령군,일반,여자,85세이상,139,95,6,14,36,37,2,20
경상북도,고령군,기초,남자,65세미만,11,6,1,0,1,4,0,5
경상북도,고령군,기초,남자,65-69세,11,5,0,1,2,2,0,5
경상북도,고령군,기초,남자,70-74세,10,4,0,0,4,0,0,4
경상북도,고령군,기초,남자,75-79세,8,4,0,1,1,2,0,3
경상북도,고령군,기초,남자,80-84세,5,2,0,1,1,0,0,3
경상북도,고령군,기초,남자,85세이상,1,1,0,0,0,1,0,0
경상북도,고령군,기초,여자,65세미만,3,2,0,0,2,0,0,0
경상북도,고령군,기초,여자,65-69세,11,4,1,0,1,2,0,6
경상북도,고령군,기초,여자,70-74세,33,13,2,4,2,5,0,18
경상북도,고령군,기초,여자,75-79세,36,14,0,3,7,3,1,14
경상북도,고령군,기초,여자,80-84세,36,21,2,3,5,10,1,12
경상북도,고령군,기초,여자,85세이상,31,24,3,6,10,4,1,4
경상북도,고령군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상북도,고령군,의료,남자,65-69세,1,0,0,0,0,0,0,1
경상북도,고령군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상북도,고령군,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상북도,고령군,의료,남자,80-84세,2,0,0,0,0,0,0,2
경상북도,고령군,의료,남자,85세이상,3,0,0,0,0,0,0,1
경상북도,고령군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상북도,고령군,의료,여자,65-69세,1,1,0,0,1,0,0,0
경상북도,고령군,의료,여자,70-74세,2,0,0,0,0,0,0,2
경상북도,고령군,의료,여자,75-79세,6,4,0,1,2,1,0,2
경상북도,고령군,의료,여자,80-84세,8,3,0,1,0,2,0,4
경상북도,고령군,의료,여자,85세이상,3,2,0,0,0,2,0,0
경상북도,고령군,감경,남자,65세미만,3,2,0,0,1,1,0,1
경상북도,고령군,감경,남자,65-69세,2,2,0,0,1,0,1,0
경상북도,고령군,감경,남자,70-74세,2,1,0,0,0,1,0,1
경상북도,고령군,감경,남자,75-79세,5,3,0,1,2,0,0,2
경상북도,고령군,감경,남자,80-84세,6,5,0,2,2,1,0,1
경상북도,고령군,감경,남자,85세이상,3,3,0,1,1,1,0,0
경상북도,고령군,감경,여자,65세미만,6,5,0,0,2,3,0,1
경상북도,고령군,감경,여자,65-69세,4,3,2,0,0,1,0,1
경상북도,고령군,감경,여자,70-74세,11,6,1,1,3,1,0,4
경상북도,고령군,감경,여자,75-79세,15,12,1,1,2,7,1,2
경상북도,고령군,감경,여자,80-84세,35,32,0,7,8,13,4,2
경상북도,고령군,감경,여자,85세이상,32,30,0,6,12,12,0,0
경상북도,성주군,일반,남자,65세미만,8,5,0,1,4,0,0,3
경상북도,성주군,일반,남자,65-69세,31,10,0,1,0,9,0,10
경상북도,성주군,일반,남자,70-74세,57,30,1,2,15,11,1,14
경상북도,성주군,일반,남자,75-79세,67,38,1,6,19,10,2,16
경상북도,성주군,일반,남자,80-84세,58,33,1,2,12,17,1,16
경상북도,성주군,일반,남자,85세이상,66,34,1,3,12,16,2,17
경상북도,성주군,일반,여자,65세미만,13,6,2,0,1,3,0,3
경상북도,성주군,일반,여자,65-69세,33,10,1,1,2,6,0,12
경상북도,성주군,일반,여자,70-74세,84,29,1,1,6,15,6,27
경상북도,성주군,일반,여자,75-79세,184,79,3,3,21,47,5,54
경상북도,성주군,일반,여자,80-84세,233,122,6,9,37,56,14,68
경상북도,성주군,일반,여자,85세이상,249,153,7,15,58,63,10,41
경상북도,성주군,기초,남자,65세미만,16,5,0,1,2,1,1,7
경상북도,성주군,기초,남자,65-69세,9,3,0,0,1,2,0,4
경상북도,성주군,기초,남자,70-74세,7,2,0,0,0,2,0,3
경상북도,성주군,기초,남자,75-79세,16,9,0,1,3,4,1,4
경상북도,성주군,기초,남자,80-84세,9,7,1,2,1,3,0,2
경상북도,성주군,기초,남자,85세이상,5,4,0,1,0,3,0,0
경상북도,성주군,기초,여자,65세미만,5,2,0,0,1,1,0,2
경상북도,성주군,기초,여자,65-69세,13,6,0,1,2,3,0,6
경상북도,성주군,기초,여자,70-74세,20,5,0,0,2,3,0,10
경상북도,성주군,기초,여자,75-79세,43,20,0,3,5,12,0,11
경상북도,성주군,기초,여자,80-84세,37,20,2,2,7,6,3,12
경상북도,성주군,기초,여자,85세이상,54,35,0,9,11,11,4,6
